date,Points,Ranking,HighestRanking
4/4/2011,0,32993,27059
4/4/2011,0,32994,27059
4/4/2011,0,32995,27059
4/4/2011,0,32996,27059
4/4/2011,165.8000031,22975,8791
4/4/2011,0,32997,27059
4/4/2011,0,32998,27059
4/4/2011,0,32999,27059
4/4/2011,0,33000,27059
4/4/2011,0,33001,27059
4/4/2011,0,33002,27059
4/4/2011,0,33003,27059
4/4/2011,0,33004,27059
4/5/2011,0,33005,27059
4/5/2011,0,33006,27059
4/5/2011,0,33007,27059
4/5/2011,0,33008,27059
4/5/2011,0,33009,27059
4/5/2011,0,33010,27059
4/5/2011,0,33011,27059
4/5/2011,0,33012,27059
4/5/2011,0,33013,27059
4/5/2011,0,33014,27059
4/5/2011,0,33015,27059
4/5/2011,0,33016,27059
4/5/2011,0,33017,27059
4/5/2011,0,33018,27059
4/5/2011,0,33019,27059
4/5/2011,0,33020,27059
4/5/2011,0,33021,27059
4/5/2011,0,33022,27059
4/5/2011,0,33023,27059
4/5/2011,0,33024,27059
4/5/2011,0,33025,27059
4/5/2011,0,33026,27059
4/5/2011,0,33027,27059
4/5/2011,0,33028,27059
4/5/2011,0,33029,27059
4/5/2011,0,33030,27059
4/5/2011,0,33031,27059
4/5/2011,0,33032,27059
4/6/2011,0,33033,27059
4/6/2011,0,33034,27059
4/6/2011,0,33035,27059
4/6/2011,0,33036,27059
4/6/2011,0,33037,27059
4/6/2011,0,33038,27059
4/6/2011,0,33039,27059
4/6/2011,0,33040,27059
4/6/2011,0,33041,27059
4/6/2011,0,33042,27059
4/6/2011,0,33043,27059
4/6/2011,0,33044,27059
4/6/2011,0,33045,27059
4/6/2011,0,33046,27059
4/6/2011,0,33047,27059
4/6/2011,0,33048,27059
4/6/2011,0,33049,27059
4/6/2011,0,33050,27059
4/6/2011,0,33051,27059
4/6/2011,0,33052,27059
4/6/2011,0,33053,27059
4/6/2011,0,33054,27059
4/6/2011,0,33055,27059
4/6/2011,0,33056,27059
4/6/2011,0,33057,27059
4/6/2011,0,33058,27059
4/6/2011,0,33059,27059
4/6/2011,0,33060,27059
4/6/2011,0,33061,27059
4/6/2011,0,33062,27059
4/6/2011,0,33063,27059
4/6/2011,0,33064,27059
4/6/2011,0,33065,27059
4/6/2011,0,33066,27059
4/6/2011,0,33067,27059
4/6/2011,0,33068,27059
4/6/2011,0,33069,27059
4/6/2011,0,33070,27059
4/6/2011,0,33071,27059
4/7/2011,0,33072,27059
4/7/2011,0,33073,27059
4/7/2011,0,33074,27059
4/7/2011,0,33075,27059
4/7/2011,0,33076,27059
4/7/2011,0,33077,27059
4/7/2011,0,33078,27059
4/7/2011,0,33079,27059
4/7/2011,0,33080,27059
4/7/2011,0,33081,27059
4/7/2011,0,33082,27059
4/7/2011,0,33083,27059
4/7/2011,0,33084,27059
4/7/2011,0,33085,27059
4/7/2011,0,33086,27059
4/7/2011,0,33087,27059
4/7/2011,0,33088,27059
4/7/2011,0,33089,27059
4/7/2011,0,33090,27059
4/7/2011,0,33091,27059
4/7/2011,0,33092,27059
4/7/2011,0,33093,27059
4/7/2011,0,33094,27059
4/7/2011,0,33095,27059
4/7/2011,0,33096,27059
4/7/2011,0,33097,27059
4/7/2011,0,33098,27059
4/7/2011,0,33099,27059
4/7/2011,0,33100,27059
4/7/2011,0,33101,27059
4/7/2011,0,33102,27059
4/7/2011,0,33103,27059
4/7/2011,0,33104,27059
4/7/2011,0,33105,27059
4/7/2011,0,33106,27059
4/7/2011,0,33107,27059
4/7/2011,0,33108,27059
4/7/2011,0,33109,27059
4/7/2011,0,33110,27059
4/7/2011,347.5,14585,421
4/7/2011,0,33111,27059
4/7/2011,0,33112,27059
4/7/2011,0,33113,27059
4/7/2011,0,33114,27059
4/7/2011,0,33115,27059
4/7/2011,0,33116,27059
4/7/2011,0,33117,27059
4/7/2011,0,33118,27059
4/7/2011,0,33119,27059
4/7/2011,0,33120,27059
4/7/2011,0,33121,27059
4/7/2011,0,33122,27059
4/7/2011,0,33123,27059
4/7/2011,0,33124,27059
4/7/2011,0,33125,27059
4/7/2011,0,33126,27059
4/7/2011,0,33127,27059
4/7/2011,0,33128,27059
4/7/2011,0,33129,27059
4/7/2011,0,33130,27059
4/7/2011,0,33131,27059
4/7/2011,0,33132,27059
4/7/2011,0,33133,27059
4/7/2011,0,33134,27059
4/7/2011,0,33135,27059
4/7/2011,0,33136,27059
4/7/2011,0,33137,27059
4/7/2011,0,33138,27059
4/7/2011,0,33139,27059
4/7/2011,0,33140,27059
4/7/2011,0,33141,27059
4/7/2011,0,33142,27059
4/7/2011,0,33143,27059
4/7/2011,0,33144,27059
4/7/2011,0,33145,27059
4/7/2011,0,33146,27059
4/7/2011,0,33147,27059
4/8/2011,0,33148,27059
4/8/2011,0,33149,27059
4/8/2011,0,33150,27059
4/8/2011,0,33151,27059
4/8/2011,0,33152,27059
4/8/2011,0,33153,27059
4/8/2011,0,33154,27059
4/8/2011,0,33155,27059
4/8/2011,0,33156,27059
4/8/2011,0,33157,27059
4/8/2011,0,33158,27059
4/8/2011,0,33159,27059
4/8/2011,0,33160,27059
4/8/2011,0,33161,27059
4/8/2011,0,33162,27059
4/8/2011,0,33163,27059
4/8/2011,0,33164,27059
4/8/2011,0,33165,27059
4/8/2011,0,33166,27059
4/8/2011,0,33167,27059
4/8/2011,0,33168,27059
4/8/2011,0,33169,27059
4/8/2011,0,33170,27059
4/8/2011,0,33171,27059
4/8/2011,0,33172,27059
4/8/2011,0,33173,27059
4/8/2011,0,33174,27059
4/8/2011,0,33175,27059
4/8/2011,0,33176,27059
4/8/2011,0,33177,27059
4/8/2011,0,33178,27059
4/8/2011,0,33179,27059
4/8/2011,0,33180,27059
4/8/2011,0,33181,27059
4/8/2011,0,33182,27059
4/8/2011,0,33183,27059
4/8/2011,0,33184,27059
4/8/2011,0,33185,27059
4/8/2011,0,33186,27059
4/8/2011,0,33187,27059
4/8/2011,0,33188,27059
4/8/2011,0,33189,27059
4/8/2011,0,33190,27059
4/8/2011,0,33191,27059
4/8/2011,0,33192,27059
4/8/2011,0,33193,27059
4/8/2011,0,33194,27059
4/8/2011,0,33195,27059
4/8/2011,0,33196,27059
4/8/2011,0,33197,27059
4/8/2011,0,33198,27059
4/8/2011,0,33199,27059
4/8/2011,0,33200,27059
4/8/2011,0,33201,27059
4/8/2011,0,33202,27059
4/8/2011,0,33203,27059
4/8/2011,0,33204,27059
4/8/2011,0,33205,27059
4/8/2011,0,33206,27059
4/9/2011,0,33207,27059
4/9/2011,0,33208,27059
4/10/2011,0,33209,27059
4/11/2011,0,33210,27059
4/11/2011,0,33211,27059
4/11/2011,0,33212,27059
4/11/2011,0,33213,27059
4/11/2011,0,33214,27059
4/12/2011,0,33216,27059
4/12/2011,0,33217,27059
4/12/2011,0,33218,27059
4/12/2011,0,33219,27059
4/12/2011,0,33220,27059
4/12/2011,0,33221,27059
4/12/2011,0,33222,27059
4/12/2011,0,33223,27059
4/13/2011,0,33224,27059
4/13/2011,0,33225,27059
4/14/2011,0,33226,27059
8/31/2011,24.29999924,32383,2775
9/12/2011,0,33227,27059
9/19/2011,25.70000076,32307,2680
9/19/2011,35.70000076,31750,2583
9/19/2011,68.40000153,29255,1501
9/20/2011,310.6000061,15746,251
9/20/2011,77.5,28676,4852
9/20/2011,17.10000038,32485,2913
9/20/2011,0,33228,27059
9/20/2011,187.1999969,21506,356
9/20/2011,0,33229,27059
9/20/2011,259.5,17782,232
9/20/2011,119,26229,669
9/20/2011,1277.199951,4932,123
9/20/2011,40.09999847,31496,2181
9/20/2011,162.6999969,23193,418
9/20/2011,289.6000061,16528,202
9/20/2011,101.6999969,27280,3114
9/20/2011,1741.199951,3700,359
9/20/2011,0,33230,27059
9/21/2011,62.90000153,29661,6636
9/21/2011,43.70000076,31234,7781
9/21/2011,0,33231,27059
9/21/2011,0,33232,27059
9/21/2011,42.70000076,31304,2288
9/21/2011,1414.199951,4450,742
9/21/2011,348.2000122,14567,263
9/21/2011,0,33233,27059
9/21/2011,68.40000153,29256,1501
9/21/2011,160.8000031,23319,532
9/21/2011,34.40000153,31831,2233
9/21/2011,125.5,25705,559
9/21/2011,1415.599976,4447,237
9/21/2011,43.90000153,31225,1931
9/21/2011,844.0999756,7176,990
9/21/2011,51.5,30695,1369
9/21/2011,358.2999878,14212,308
9/21/2011,25.10000038,32340,2796
9/22/2011,201,20653,865
9/22/2011,1790.699951,3597,642
9/22/2011,36.5,31706,2161
9/22/2011,459.8999939,11745,527
9/22/2011,161.6999969,23265,1124
9/22/2011,821.0999756,7345,664
9/22/2011,0,33234,27059
9/22/2011,30.29999924,32034,2433
9/22/2011,2465.699951,2716,700
9/22/2011,34.59999847,31809,2225
9/22/2011,0,33235,27059
9/22/2011,61.09999847,29790,1437
9/22/2011,51.20000076,30716,6216
9/22/2011,0,33236,27059
9/22/2011,65.69999695,29438,2875
9/22/2011,204.5,20462,318
9/22/2011,810.4000244,7439,1681
9/22/2011,47.09999847,31028,4179
9/23/2011,518.7999878,10707,1198
9/23/2011,31.5,31976,2367
9/23/2011,25,32348,2729
9/23/2011,40.70000076,31475,2020
9/23/2011,52,30661,1357
9/23/2011,34.29999924,31839,2234
9/23/2011,52.09999847,30650,3426
9/23/2011,263.2000122,17610,1699
9/23/2011,38.09999847,31601,2108
9/23/2011,58.09999847,30057,1207
9/23/2011,85069.39844,21,1
9/23/2011,617,9305,1004
9/23/2011,84.59999847,28228,1070
9/23/2011,795.9000244,7556,3296
9/23/2011,18580.30078,272,13
9/23/2011,27.20000076,32212,2590
9/23/2011,1480.900024,4248,4015
9/23/2011,68.59999847,29249,5257
9/23/2011,103.4000015,27186,881
9/23/2011,108.6999969,26846,664
9/23/2011,88.30000305,28007,5544
9/23/2011,88.30000305,28008,5544
9/23/2011,37.79999924,31623,2118
9/23/2011,149.6999969,24052,3864
9/24/2011,149.6999969,24053,3864
9/24/2011,52.5,30619,1340
9/24/2011,427.7999878,12424,797
9/24/2011,1728.699951,3718,1312
9/24/2011,342.1000061,14736,295
9/24/2011,89.80000305,27954,1019
9/24/2011,0,33237,27059
9/24/2011,25.10000038,32341,2796
9/24/2011,517.5999756,10733,906
9/24/2011,24.39999962,32377,2769
9/24/2011,569.9000244,9946,2549
9/24/2011,55.20000076,30343,5958
9/24/2011,88.90000153,27987,1029
9/24/2011,128.1999969,25509,550
9/25/2011,72.40000153,28994,1249
9/25/2011,94.5,27721,1131
9/25/2011,348.2999878,14561,500
9/25/2011,0,33238,27059
9/25/2011,86.5,28124,1054
9/25/2011,0,33239,27059
9/25/2011,122.3000031,25963,2945
9/25/2011,0,33240,27059
9/25/2011,402,13032,6314
9/25/2011,0,33241,27059
9/25/2011,246.5,18395,1302
9/25/2011,60.5,29832,1735
9/25/2011,112.3000031,26645,3835
9/25/2011,0,33242,27059
9/25/2011,114.6999969,26499,630
9/25/2011,121.4000015,26033,750
9/25/2011,137.3999939,24879,663
9/26/2011,29.10000038,32103,2491
9/26/2011,112.3000031,26646,973
9/26/2011,342.8999939,14718,623
9/26/2011,39,31559,7739
9/26/2011,57.5,30109,1217
9/26/2011,928.7000122,6590,299
9/26/2011,422.3999939,12566,257
9/26/2011,57.09999847,30157,1539
9/26/2011,295.8999939,16306,267
9/26/2011,63.29999924,29628,2970
9/26/2011,112.3000031,26647,973
9/26/2011,187,21524,605
9/26/2011,43.70000076,31235,7781
9/26/2011,37.70000076,31627,2122
9/26/2011,581.2000122,9797,1265
9/26/2011,83.59999847,28302,858
9/26/2011,322.7999878,15366,2258
9/26/2011,45.40000153,31131,2195
9/26/2011,124.0999985,25806,567
9/26/2011,58.5,30014,1694
9/26/2011,111.9000015,26676,817
9/26/2011,11867.7002,515,44
9/26/2011,31.5,31977,2372
9/26/2011,117.1999969,26350,777
9/26/2011,302.8999939,16057,2799
9/26/2011,188.1000061,21447,2128
9/26/2011,52.29999924,30630,1347
9/27/2011,150.6999969,23977,3849
9/27/2011,0,33245,27059
9/27/2011,436,12224,6338
9/27/2011,35.90000153,31741,2175
9/27/2011,104.9000015,27092,4021
9/27/2011,31.5,31978,2373
9/27/2011,0,33246,27059
9/27/2011,378.1000061,13636,840
9/27/2011,336.6000061,14919,2352
9/27/2011,32.90000153,31902,2298
9/27/2011,34.5,31821,2652
9/28/2011,41.09999847,31450,2148
9/28/2011,215.6000061,19851,386
9/28/2011,0,33247,27059
9/28/2011,47.70000076,30985,1468
9/28/2011,0,33248,27059
9/28/2011,196.6000061,20931,436
9/28/2011,1011.299988,6069,4830
9/28/2011,20.29999924,32452,2886
9/28/2011,98.90000153,27447,924
9/28/2011,101.8000031,27277,9414
9/28/2011,26.79999924,32233,2613
9/28/2011,0,33249,27059
9/28/2011,28.70000076,32121,2501
9/28/2011,60.70000076,29818,1159
9/28/2011,67.59999847,29308,1050
9/28/2011,0,33250,27059
9/28/2011,55.20000076,30344,1261
9/28/2011,0,33251,27059
9/28/2011,189.3000031,21358,1984
9/28/2011,77.09999847,28699,4866
9/28/2011,87.09999847,28086,5590
9/28/2011,1193.599976,5259,149
9/28/2011,0,33252,27059
9/28/2011,351.3999939,14452,641
9/28/2011,239.3999939,18759,258
9/29/2011,40.5,31480,2367
9/29/2011,113.3000031,26601,1111
9/29/2011,471,11535,269
9/29/2011,455.2000122,11847,1045
9/29/2011,467.2000122,11598,5093
9/29/2011,0,33253,27059
9/29/2011,42.5,31317,1975
9/29/2011,0,33254,27059
9/29/2011,36.59999847,31699,2158
9/29/2011,40.09999847,31497,2035
9/29/2011,12130.2998,499,250
9/29/2011,0,33255,29572
9/29/2011,50.59999847,30758,1701
9/29/2011,39,31560,2075
9/29/2011,39,31561,7739
9/29/2011,0,33256,27059
9/29/2011,3249.5,2055,383
9/29/2011,38.5,31581,2095
9/29/2011,61.5,29753,1431
9/30/2011,197.8000031,20862,1611
9/30/2011,0,33257,27059
9/30/2011,203.3999939,20517,388
9/30/2011,385.7999878,13441,2005
9/30/2011,82,28415,1102
9/30/2011,0,33258,27059
9/30/2011,60.40000153,29841,1164
9/30/2011,143.3999939,24468,3125
9/30/2011,51.09999847,30721,1380
9/30/2011,53.20000076,30534,1308
9/30/2011,50,30800,1406
9/30/2011,81.59999847,28441,878
9/30/2011,86,28140,4582
9/30/2011,429.2000122,12391,201
9/30/2011,122.6999969,25928,720
9/30/2011,50.5,30765,1394
10/1/2011,0,33259,27059
10/1/2011,0,33261,27059
10/1/2011,0,33262,27059
10/1/2011,0,33263,27059
10/1/2011,0,33264,27059
10/2/2011,0,33265,27059
10/2/2011,0,33266,27059
10/2/2011,0,33267,27059
10/2/2011,122.3000031,25964,689
10/2/2011,768.9000244,7756,307
10/2/2011,84.90000153,28212,1067
10/2/2011,381.6000061,13557,3272
10/2/2011,147.3999939,24206,732
10/2/2011,0,33268,27059
10/2/2011,0,33269,27059
10/3/2011,59,29970,1501
10/3/2011,2704.699951,2500,948
10/3/2011,825.5999756,7314,1554
10/3/2011,72,29021,5809
10/3/2011,1245.699951,5059,4009
10/3/2011,30,32064,2442
10/3/2011,838,7224,790
10/3/2011,103.5999985,27169,1026
10/3/2011,147.8999939,24169,3904
10/3/2011,226.5,19315,422
10/3/2011,39.29999924,31542,2068
10/3/2011,4644.5,1461,219
10/3/2011,779.0999756,7678,118
10/3/2011,71.09999847,29077,5145
10/4/2011,62.5,29690,5541
10/4/2011,0,33270,27059
10/4/2011,0,33271,27059
10/4/2011,0,33272,27059
10/4/2011,120.8000031,26082,5228
10/4/2011,1096.900024,5640,521
10/4/2011,0,33273,27059
10/4/2011,67.30000305,29322,1804
10/4/2011,0,33274,27059
10/4/2011,2991,2253,2000
10/4/2011,0,33275,27059
10/4/2011,63.20000076,29638,1659
10/4/2011,0,33276,27059
10/4/2011,14.80000019,32504,2928
10/4/2011,0,33277,27059
10/4/2011,85.09999847,28196,1221
10/4/2011,13,32523,2934
10/4/2011,14.80000019,32505,2928
10/4/2011,15.89999962,32492,2917
10/4/2011,15.89999962,32493,2917
10/4/2011,13,32524,2934
10/4/2011,13,32525,2934
10/4/2011,13,32526,2934
10/4/2011,246.8000031,18380,17791
10/4/2011,15.39999962,32498,2921
10/4/2011,15.89999962,32494,2917
10/4/2011,0,33278,27059
10/4/2011,12477.2998,474,407
10/4/2011,117.4000015,26329,905
10/4/2011,14.80000019,32506,2928
10/4/2011,0,33280,27059
10/4/2011,0,33281,27059
10/4/2011,975.9000244,6285,4370
10/4/2011,0,33282,27059
10/4/2011,83.19999695,28343,1254
10/4/2011,115.3000031,26456,1047
10/4/2011,15.39999962,32499,2921
10/4/2011,0,33283,27059
10/4/2011,107.6999969,26918,773
10/4/2011,15.89999962,32495,2917
10/4/2011,2503.800049,2683,368
10/4/2011,86,28141,1394
10/4/2011,809.7999878,7441,93
10/4/2011,65,29498,1617
10/4/2011,153.6999969,23801,2436
10/5/2011,349.3999939,14513,752
10/5/2011,41.79999924,31367,2828
10/5/2011,0,33284,27059
10/5/2011,263.7999878,17591,15741
10/5/2011,91.30000305,27867,4421
10/5/2011,14.80000019,32507,2928
10/5/2011,0,33285,27059
10/5/2011,70.40000153,29116,7041
10/5/2011,40,31501,2044
10/5/2011,71.30000305,29063,1501
10/5/2011,68.90000153,29225,1551
10/5/2011,0,33286,27059
10/5/2011,38.59999847,31575,2092
10/5/2011,51.29999924,30709,1684
10/5/2011,58.59999847,30008,5745
10/5/2011,26.39999962,32266,2638
10/5/2011,28.70000076,32122,2592
10/5/2011,59658.60156,52,4
10/5/2011,0,33287,27059
10/5/2011,1233.800049,5105,4449
10/5/2011,0,33288,27059
10/5/2011,229.5,19166,2498
10/5/2011,0,33289,27059
10/5/2011,0,33290,27059
10/5/2011,96.80000305,27577,4279
10/5/2011,70.09999847,29133,1525
10/5/2011,66.30000305,29392,1347
10/6/2011,0,33291,27059
10/6/2011,38.29999924,31589,2100
10/6/2011,27.20000076,32213,2591
10/6/2011,0,33292,27059
10/6/2011,15.39999962,32500,2921
10/6/2011,0,33293,27059
10/6/2011,142.5,24531,761
10/6/2011,0,33294,27059
10/6/2011,0,33295,27059
10/6/2011,0,33296,27059
10/6/2011,0,33297,27059
10/6/2011,54.5,30423,3041
10/6/2011,0,33298,27059
10/6/2011,0,33299,27059
10/6/2011,0,33300,27059
10/6/2011,32.09999847,31943,3330
10/6/2011,136.3999939,24966,5601
10/6/2011,41.09999847,31451,2148
10/6/2011,109.5,26799,1694
10/6/2011,69.19999695,29205,7100
10/6/2011,0,33301,27059
10/6/2011,639,9039,1994
10/6/2011,484.1000061,11304,9539
10/6/2011,1731.900024,3710,740
10/7/2011,617,9306,1004
10/7/2011,0,33302,27059
10/7/2011,109.9000015,26778,760
10/7/2011,71.59999847,29045,8749
10/7/2011,0,33303,27059
10/7/2011,0,33304,27059
10/7/2011,43.20000076,31271,2271
10/7/2011,0,33305,27059
10/7/2011,183.3000031,21748,1615
10/7/2011,0,33306,27059
10/7/2011,78.5,28623,2886
10/7/2011,327.6000061,15232,2642
10/7/2011,0,33307,27059
10/7/2011,0,33308,27059
10/7/2011,0,33309,27059
10/7/2011,0,33310,27059
10/7/2011,495.7000122,11111,8954
10/7/2011,36.70000076,31692,3040
10/7/2011,856.5,7076,477
10/7/2011,189.3999939,21351,454
10/7/2011,958.0999756,6397,511
10/8/2011,1314.900024,4802,4255
10/8/2011,0,33311,27059
10/8/2011,0,33312,27059
10/8/2011,55.70000076,30293,1852
10/8/2011,0,33313,27059
10/8/2011,27813.30078,157,108
10/8/2011,908.9000244,6721,622
10/8/2011,27.89999962,32170,2547
10/8/2011,0,33314,27059
10/8/2011,0,33315,27059
10/8/2011,0,33316,27059
10/8/2011,87.80000305,28039,1206
10/8/2011,0,33317,27059
10/8/2011,76.09999847,28751,1412
10/8/2011,0,33318,27059
10/8/2011,148.5,24130,687
10/8/2011,597.7000122,9570,4357
10/8/2011,605.4000244,9465,715
10/8/2011,134.6999969,25077,3295
10/8/2011,0,33319,27059
10/8/2011,142.6000061,24527,582
10/9/2011,236.1000061,18890,1958
10/9/2011,521.5,10658,3822
10/9/2011,0,33320,27059
10/9/2011,0,33321,27059
10/9/2011,105.9000015,27035,3476
10/9/2011,0,33322,27059
10/9/2011,0,33323,27059
10/9/2011,0,33324,27059
10/9/2011,124.5999985,25770,839
10/9/2011,0,33325,27059
10/9/2011,0,33326,27059
10/9/2011,0,33327,27059
10/9/2011,0,33328,27059
10/9/2011,0,33329,27059
10/9/2011,35.5,31757,2193
10/9/2011,0,33330,27059
10/9/2011,0,33331,27059
10/9/2011,0,33332,27059
10/9/2011,85.69999695,28162,1400
10/9/2011,0,33333,27059
10/9/2011,0,33334,27059
10/9/2011,0,33335,27059
10/9/2011,0,33336,27059
10/9/2011,1000.400024,6118,291
10/9/2011,558.4000244,10087,9938
10/9/2011,291.7999878,16461,503
10/9/2011,0,33337,27059
10/10/2011,0,33338,27059
10/10/2011,90.30000305,27918,1179
10/10/2011,0,33339,27059
10/10/2011,0,33340,27059
10/10/2011,0,33341,27059
10/10/2011,0,33342,27059
10/10/2011,26,32288,2663
10/10/2011,0,33344,27059
10/10/2011,33.40000153,31882,2278
10/10/2011,33,31894,2293
10/10/2011,0,33345,27059
10/10/2011,314.7999878,15613,2985
10/10/2011,35221.30078,116,20
10/10/2011,0,33346,27059
10/10/2011,0,33347,27059
10/10/2011,0,33348,27059
10/10/2011,1641.800049,3878,506
10/10/2011,184.8000031,21653,566
10/10/2011,83.80000305,28281,1032
10/10/2011,510.3999939,10861,1113
10/10/2011,31.29999924,31985,2384
10/10/2011,0,33349,27059
10/10/2011,0,33350,27059
10/10/2011,0,33351,27059
10/10/2011,0,33352,27059
10/10/2011,0,33353,27059
10/10/2011,0,33354,27059
10/10/2011,0,33355,27059
10/10/2011,778,7689,850
10/10/2011,0,33356,27059
10/10/2011,180.3999939,21960,2575
10/10/2011,0,33357,27059
10/11/2011,0,33358,27059
10/11/2011,550.0999756,10209,130
10/11/2011,0,33359,27059
10/11/2011,0,33360,27059
10/11/2011,0,33361,27059
10/11/2011,0,33362,27059
10/11/2011,36.59999847,31700,2531
10/11/2011,718.7999878,8171,97
10/11/2011,0,33363,27059
10/11/2011,0,33364,27059
10/11/2011,476,11432,150
10/11/2011,34.40000153,31832,2231
10/11/2011,0,33365,27059
10/11/2011,34.70000076,31802,2641
10/11/2011,4309.399902,1592,514
10/11/2011,677.2000122,8613,105
10/11/2011,0,33366,27059
10/11/2011,75.30000305,28801,1685
10/11/2011,0,33367,27059
10/11/2011,35.70000076,31751,2577
10/11/2011,230.3999939,19121,437
10/11/2011,549.2000122,10224,3667
10/11/2011,0,33368,27059
10/11/2011,0,33369,27059
10/11/2011,70.90000153,29085,1276
10/11/2011,0,33370,27059
10/11/2011,1599.400024,3963,759
10/11/2011,68.09999847,29278,1714
10/11/2011,0,33371,27059
10/11/2011,0,33372,27059
10/12/2011,0,33373,27059
10/12/2011,0,33374,27059
10/12/2011,0,33375,27059
10/12/2011,0,33376,27059
10/12/2011,0,33377,27059
10/12/2011,0,33378,27059
10/12/2011,0,33379,27059
10/12/2011,0,33380,27059
10/12/2011,0,33381,27059
10/12/2011,0,33382,27059
10/12/2011,0,33383,27059
10/12/2011,0,33384,27059
10/12/2011,63.90000153,29584,1386
10/12/2011,36.90000153,31680,2142
10/12/2011,137.6000061,24860,783
10/12/2011,0,33385,27059
10/12/2011,101.6999969,27281,3114
10/12/2011,0,33386,27059
10/12/2011,0,33387,27059
10/12/2011,38.20000076,31594,2104
10/12/2011,0,33388,27059
10/12/2011,35.29999924,31776,2200
10/12/2011,0,33389,27059
10/12/2011,53.29999924,30523,6069
10/12/2011,34.70000076,31803,2642
10/12/2011,0,33390,27059
10/12/2011,0,33391,27059
10/12/2011,0,33392,27059
10/12/2011,35.59999847,31754,2590
10/13/2011,0,33393,27059
10/13/2011,0,33394,27059
10/13/2011,29.89999962,32068,2447
10/13/2011,111.0999985,26719,1269
10/13/2011,69.69999695,29168,5210
10/13/2011,0,33395,27059
10/13/2011,118.1999969,26276,897
10/13/2011,63.5,29607,5499
10/13/2011,23.79999924,32404,2804
10/13/2011,47.79999924,30973,2099
10/13/2011,0,33396,27059
10/13/2011,467.7000122,11594,4433
